id,ACTION
321,0.9544345736189461
322,0.8118801332327324
323,0.9544345736189461
324,0.9850598943788025
325,0.9850598943788025
326,0.9255642882462279
327,1
328,0.9955686671551012
329,0.9544345736189461
330,0.986422250664362
331,0.9477007159036361
332,0.9752526443755035
333,0.9498190812543525
334,0.9087151742212138
335,0.9498190812543525
336,0.903597081718893
337,0.9255642882462279
338,0.9544345736189461
339,0.9846377333885717
340,0.9087151742212138
341,0.9120783283338083
342,0.9800315096643452
343,0.9087151742212138
344,0.9477007159036361
345,1
346,0.972069355316964
347,0.9477007159036361
348,0.9512890959005498
349,0.9900969810645028
350,0.9363831508490498
351,0.9544345736189461
352,1
353,0.9498190812543525
354,0.813412792211323
355,0.986422250664362
356,0.9477007159036361
357,0.919978162982221
358,0.9087151742212138
359,0.9800315096643452
360,0.9512890959005498
361,0.9519269372499833
362,0.9120783283338083
363,0.9477007159036361
364,0.828476773072645
365,1
366,0.9544345736189461
367,1
368,0.9544345736189461
369,0.8870751695479698
370,0.9120783283338083
371,0.9255642882462279
372,0.9544345736189461
373,0.9255642882462279
374,0.9498190812543525
375,0.9449879953217757
376,0.9477007159036361
377,0.9255642882462279
378,0.9498190812543525
379,0.9900969810645028
380,0.8870751695479698
381,0.9255642882462279
382,0.9087151742212138
383,1
384,0.9311570216534909
385,0.9087151742212138
386,0.9741369788932647
387,0.8737057927847587
388,0.9255642882462279
389,0.9079852251972923
390,0.9255642882462279
391,0.9544345736189461
392,0.9996161672692632
393,0.9477007159036361
394,0.9900969810645028
395,0.8870751695479698
396,0.993007583383814
397,0.9363831508490498
398,0.9477007159036361
399,0.9832510235121469
400,0.9255642882462279
401,0.933488245386955
402,0.9903174864638745
403,0.993007583383814
404,0.9741369788932647
405,0.9900969810645028
406,0.9705983597140508
407,0.9498190812543525
408,0.9741369788932647
409,0.9255642882462279
410,0.9087151742212138
411,0.9900969810645028
412,0.8870751695479698
413,0.9087151742212138
414,0.9730949988505674
415,0.9544345736189461
416,0.94648649673029
417,0.9255642882462279
418,0.9255642882462279
419,0.9512890959005498
420,0.9498190812543525
421,0.9998668466036886
422,0.9087151742212138
423,0.9087151742212138
424,0.9087151742212138
425,0.9477007159036361
426,0.9363831508490498
427,0.9120783283338083
428,0.9374067112607434
429,0.9255642882462279
430,0.9519269372499833
431,0.9477007159036361
432,0.9477007159036361
433,0.903597081718893
434,0.8118801332327324
435,0.9512890959005498
436,0.9998103635539676
437,0.9087151742212138
438,0.9477007159036361
439,0.9087151742212138
440,0.9519269372499833
441,0.9498190812543525
442,0.9544345736189461
443,0.9607213756801105
444,0.9477007159036361
445,0.9255642882462279
446,0.9849443297100549
447,0.9087151742212138
448,0.9903174864638745
449,0.9519269372499833
450,0.9874835062454078
451,0.9477007159036361
452,0.9374067112607434
453,0.9363831508490498
454,0.9087151742212138
455,0.9512890959005498
456,0.9856364485373412
457,0.8911814769218948
458,0.9255642882462279
459,0.9255642882462279
460,0.9255642882462279
461,0.9255642882462279
462,0.9604709924429322
463,0.9637304824290688
464,0.9512890959005498
465,0.9498190812543525
466,0.986422250664362
467,0.3246264225401827
468,0.9255642882462279
469,0.9477007159036361
470,0.9498190812543525
471,0.9374067112607434
472,0.9255642882462279
473,0.972069355316964
474,0.9213821930218317
475,0.9544345736189461
476,0.9255642882462279
477,0.9741369788932647
478,0.9849443297100549
479,0.9604709924429322
480,0.9255642882462279
481,0.9255642882462279
482,0.9374067112607434
483,0.9900969810645028
484,0.9800315096643452
485,0.9544345736189461
486,0.919978162982221
487,0.9087151742212138
488,0.9519269372499833
489,0.9255642882462279
490,0.919978162982221
491,0.9087151742212138
492,0.9255642882462279
493,0.9477007159036361
494,0.9255642882462279
495,0.9512890959005498
496,1
497,0.9255642882462279
498,0.9955686671551012
499,0.9498190812543525
500,0.9498190812543525
501,0.933488245386955
502,0.9255642882462279
503,0.9544345736189461
504,0.9512890959005498
505,0.9729784610236103
506,0.9900969810645028
507,0.9363831508490498
508,0.9449879953217757
509,0.9752526443755035
510,0.9120783283338083
511,0.9255642882462279
512,0.9519269372499833
513,0.9255642882462279
514,0.8118801332327324
515,0.9637304824290688
516,0.9498190812543525
517,0.9477007159036361
518,0.9519269372499833
519,0.9255642882462279
520,0.9087151742212138
521,0.9504744951283037
522,0.8031665714544605
523,0.9255642882462279
524,0.9120783283338083
525,0.919978162982221
526,0.9255642882462279
527,0.8911814769218948
528,0.9477007159036361
529,0.9255642882462279
530,0.9903174864638745
531,0.9087151742212138
532,0.9087151742212138
533,0.9255642882462279
534,0.9087151742212138
535,0.9850598943788025
536,0.9449879953217757
537,0.9998581883394383
538,0.9087151742212138
539,0.9120783283338083
540,0.8870751695479698
541,0.9255642882462279
542,0.9519269372499833
543,0.9832510235121469
544,0.9255642882462279
545,0.9512890959005498
546,0.9435735001385298
547,0.9512890959005498
548,0.8118801332327324
549,0.9255642882462279
550,0.9846377333885717
551,0.9519269372499833
552,0.8118801332327324
553,0.9477007159036361
554,0.9255642882462279
555,0.9512890959005498
556,0.919978162982221
557,0.9604709924429322
558,0.9374067112607434
559,0.919978162982221
560,0.9435735001385298
561,0.9255642882462279
562,0.9741369788932647
563,0.9800315096643452
564,0.9255642882462279
565,0.9255642882462279
566,0.9449879953217757
567,0.9363831508490498
568,0.9255642882462279
569,0.9087151742212138
570,0.9255642882462279
571,0.9255642882462279
572,0.987793272945142
573,0.7758567196274773
574,0.9255642882462279
575,0.9900969810645028
576,0.9544345736189461
577,1
578,0.9255642882462279
579,0.9255642882462279
580,0.9087151742212138
581,0.9498190812543525
582,0.9850598943788025
583,0.9498190812543525
584,0.9607213756801105
585,0.9849443297100549
586,0.9860532689010223
587,0.9544345736189461
588,0.9087151742212138
589,0.9477007159036361
590,0.9637304824290688
591,0.9363831508490498
592,0.9255642882462279
593,0.9477007159036361
594,1
595,0.9900969810645028
596,0.933488245386955
597,0.9477007159036361
598,0.9255642882462279
599,0.9255642882462279
600,0.9788191246115004
601,0.9255642882462279
602,0.9255642882462279
603,0.9900969810645028
604,0.9363831508490498
605,0.9255642882462279
606,0.9449879953217757
607,0.9255642882462279
608,0.9449879953217757
609,1
610,0.9477007159036361
611,0.9881125059686869
612,0.9512890959005498
613,0.9377199979645633
614,0.9255642882462279
615,0.9363831508490498
616,0.903597081718893
617,0.9512890959005498
618,0.9255642882462279
619,0.9900969810645028
620,0.9512890959005498
621,0.9544345736189461
622,0.9519269372499833
623,0.9637304824290688
624,0.8870751695479698
625,0.9255642882462279
626,0.9881125059686869
627,0.9087151742212138
628,0.9846377333885717
629,0.9637304824290688
630,0.9255642882462279
631,0.9449879953217757
632,0.9800315096643452
633,0.9544345736189461
634,0.9881125059686869
635,0.9477007159036361
636,0.9932227372100781
637,0.9903174864638745
638,0.9498190812543525
639,0.9255642882462279
640,0.9900969810645028
641,0.9512890959005498
642,0.9255642882462279
643,0.933488245386955
644,1
645,0.9374067112607434
646,0.9087151742212138
647,0.9374067112607434
648,0.9087151742212138
649,0.9498190812543525
650,0.9255642882462279
651,0.8911814769218948
652,0.9255642882462279
653,0.9544345736189461
654,0.9477007159036361
655,0.9498190812543525
656,0.9856364485373412
657,0.9512890959005498
658,0.9544345736189461
659,0.9900969810645028
660,0.9498190812543525
661,0.9903174864638745
662,0.9363831508490498
663,0.9498190812543525
664,0.933488245386955
665,0.9705983597140508
666,0.9255642882462279
667,0.9255642882462279
668,0.9832510235121469
669,0.919978162982221
670,0.9087151742212138
671,0.9087151742212138
672,0.9729784610236103
673,0.9363831508490498
674,0.8031665714544605
675,0.9498190812543525
676,0.9512890959005498
677,0.9255642882462279
678,0.9435735001385298
679,0.9498190812543525
680,0.9544345736189461
681,0.9255642882462279
682,0.9255642882462279
683,0.903597081718893
684,0.9435735001385298
685,0.9832510235121469
686,0.9604709924429322
687,0.9087151742212138
688,0.9597433978026153
689,0.9903174864638745
690,0.9087151742212138
691,0.9604709924429322
692,0.9255642882462279
693,0.9477007159036361
694,0.9498190812543525
695,0.9900777813062485
696,0.9449879953217757
697,1
698,0.9512890959005498
699,0.987793272945142
700,0.9800315096643452
701,0.9255642882462279
702,0.9900969810645028
703,0.9087151742212138
704,0.9512890959005498
705,0.9377199979645633
706,0.9255642882462279
707,0.9900969810645028
708,0.9741369788932647
709,0.9519269372499833
710,0.9477007159036361
711,0.989834354514808
712,0.9255642882462279
713,0.9477007159036361
714,0.9741369788932647
715,0.9363831508490498
716,0.9255642882462279
717,0.9999714285714285
718,0.9512890959005498
719,0.9932227372100781
720,0.9087151742212138
721,0.9311570216534909
722,0.8031665714544605
723,0.9311570216534909
724,0.9087151742212138
725,0.9255642882462279
726,0.9477007159036361
727,0.9311570216534909
728,0.9900969810645028
729,0.9377199979645633
730,0.919978162982221
731,0.8117402318648025
732,0.9363831508490498
733,0.9255642882462279
734,0.9741369788932647
735,0.9255642882462279
736,0.903597081718893
737,0.9087151742212138
738,0.9255642882462279
739,0.9512890959005498
740,0.9498190812543525
741,1
742,0.972069355316964
743,0.9477007159036361
744,0.9512890959005498
745,0.9449879953217757
746,0.919978162982221
747,0.9087151742212138
748,0.9903174864638745
749,0.9363831508490498
750,0.9741369788932647
751,0.813412792211323
752,0.9363831508490498
753,0.9449879953217757
754,0.9477007159036361
755,0.9477007159036361
756,0.9087151742212138
757,0.9741369788932647
758,1
759,0.9311570216534909
760,0.9255642882462279
761,0.9255642882462279
762,0.9519269372499833
763,0.9498190812543525
764,0.9788191246115004
765,0.9255642882462279
766,0.9955686671551012
767,0.9477007159036361
768,0.9604709924429322
769,0.9996841326715011
770,0.9213821930218317
771,0.9741369788932647
772,0.9087151742212138
773,0.9512890959005498
774,0.9311570216534909
775,0.9498190812543525
776,0.9255642882462279
777,0.8031665714544605
778,0.9730949988505674
779,0.9311570216534909
780,0.9087151742212138
781,0.9255642882462279
782,0.9255642882462279
783,0.9604709924429322
784,0.9477007159036361
785,0.9519269372499833
786,0.9377199979645633
787,0.9788191246115004
788,0.9255642882462279
789,0.9363831508490498
790,0.8763327107250896
791,0.9376051904150537
792,0.9477007159036361
793,0.9477007159036361
794,0.987793272945142
795,0.9311570216534909
796,0.9087151742212138
797,0.9544345736189461
798,0.9519269372499833
799,0.9255642882462279
800,0.9519269372499833
801,0.9377199979645633
802,0.9477007159036361
803,0.919978162982221
804,0.9255642882462279
805,0.9498190812543525
806,0.9255642882462279
807,0.9255642882462279
808,0.9255642882462279
809,0.9519269372499833
810,0.9881125059686869
811,1
812,0.828476773072645
813,0.9900969810645028
814,0.9255642882462279
815,0.9087151742212138
816,0.9900969810645028
817,0.9255642882462279
818,0.9498190812543525
819,0.919978162982221
820,0.9788191246115004
821,0.933488245386955
822,0.9498190812543525
823,0.9477007159036361
824,0.9999602066115703
825,0.9604709924429322
826,0.9255642882462279
827,0.9363831508490498
828,0.9498190812543525
829,0.9213821930218317
830,0.9512890959005498
831,0.9741369788932647
832,1
833,0.9512890959005498
834,0.9255642882462279
835,0.9255642882462279
836,0.9519269372499833
837,0.9512890959005498
838,0.9903174864638745
839,0.9087151742212138
840,0.9255642882462279
841,0.9741369788932647
842,0.9512890959005498
843,0.9741369788932647
844,0.9512890959005498
845,0.9512890959005498
846,0.9860532689010223
847,0.9255642882462279
848,0.9519269372499833
849,0.9544345736189461
850,0.9255642882462279
851,0.9255642882462279
852,0.9477007159036361
853,0.9255642882462279
854,0.9255642882462279
855,0.919978162982221
856,0.9449879953217757
857,0.9464322737791537
858,0.9477007159036361
859,0.962635964615326
860,0.9741369788932647
861,0.9741369788932647
862,0.9087151742212138
863,0.9377199979645633
864,0.9519269372499833
865,0.9087151742212138
866,0.9255642882462279
867,0.9512890959005498
868,0.9498190812543525
869,0.986422250664362
870,0.9120783283338083
871,0.919978162982221
872,0.9087151742212138
873,0.9255642882462279
874,0.9498190812543525
875,0.9604709924429322
876,0.9477007159036361
877,0.9255642882462279
878,0.9087151742212138
879,0.9087151742212138
880,0.919978162982221
881,0.919978162982221
882,0.9903174864638745
883,1
884,0.9544345736189461
885,0.9255642882462279
886,0.9604709924429322
887,0.9512890959005498
888,0.9800315096643452
889,0.9741369788932647
890,1
891,1
892,0.9544345736189461
893,0.9087151742212138
894,0.9741369788932647
895,0.9087151742212138
896,0.9363831508490498
897,0.9597433978026153
898,0.9012744652910775
899,0.9800315096643452
900,0.9881125059686869
901,0.9846377333885717
902,0.9585042365846351
903,0.9921292855391386
904,0.986422250664362
905,0.9604709924429322
906,0.9120783283338083
907,0.962635964615326
908,1
909,0.9498190812543525
910,0.9512890959005498
911,0.9800315096643452
912,0.9087151742212138
913,0.9498190812543525
914,0.987793272945142
915,0.9637304824290688
916,0.9255642882462279
917,0.9544345736189461
918,0.9374067112607434
919,0.9512890959005498
920,0.9477007159036361
921,0.9255642882462279
922,0.9498190812543525
923,0.9311570216534909
924,0.9255642882462279
925,0.9087151742212138
926,0.9900969810645028
927,0.9832510235121469
928,0.933488245386955
929,0.9800315096643452
930,0.9477007159036361
931,0.9544345736189461
932,0.9752526443755035
933,0.9120783283338083
934,0.9477007159036361
935,0.9311570216534909
936,0.9255642882462279
937,0.9498190812543525
938,0.9477007159036361
939,0.9255642882462279
940,0.9255642882462279
941,0.9544345736189461
942,0.9512890959005498
943,0.9449879953217757
944,0.986422250664362
945,1
946,0.9376051904150537
947,0.9255642882462279
948,0.9255642882462279
949,0.8118801332327324
950,0.9498190812543525
951,0.9363831508490498
952,0.903597081718893
953,0.9498190812543525
954,0.9477007159036361
955,0.9477007159036361
956,0.9087151742212138
957,0.9311570216534909
958,0.8870751695479698
959,0.903597081718893
960,0.9087151742212138
961,0.9255642882462279
962,0.9544345736189461
963,0.9519269372499833
964,0.9255642882462279
965,0.9311570216534909
966,0.9544345736189461
967,0.9213821930218317
968,0.9512890959005498
969,0.9477007159036361
970,0.9849443297100549
971,0.8031665714544605
972,0.9477007159036361
973,0.9255642882462279
974,0.9477007159036361
975,0.8118801332327324
976,0.9747191340443179
977,0.9255642882462279
978,0.9363831508490498
979,0.903597081718893
980,0.9255642882462279
981,0.9544345736189461
982,0.9637304824290688
983,1
984,0.9255642882462279
985,0.987793272945142
986,0.919978162982221
987,1
988,0.9800315096643452
989,0.9255642882462279
990,0.8763327107250896
991,0.9604709924429322
992,0.919978162982221
993,0.9741369788932647
994,0.9498190812543525
995,0.9376051904150537
996,0.9717893993378223
997,0.9477007159036361
998,0.8870751695479698
999,0.9604709924429322
1000,0.9519269372499833
1001,0.9363831508490498
1002,0.9255642882462279
1003,0.9921292855391386
1004,0.9435735001385298
1005,1
1006,0.9087151742212138
1007,1
1008,0.9477007159036361
1009,0.9363831508490498
1010,1
1011,0.9741369788932647
1012,0.9544345736189461
1013,0.9345838912119735
1014,0.8870751695479698
1015,0.9255642882462279
1016,1
1017,0.9498190812543525
1018,0.9477007159036361
1019,0.919978162982221
1020,0.9255642882462279
1021,0.9311570216534909
1022,0.9255642882462279
1023,0.9255642882462279
1024,0.9850598943788025
1025,0.9741369788932647
1026,0.9374067112607434
1027,0.9512890959005498
1028,0.9849443297100549
1029,0.9477007159036361
1030,0.9213821930218317
1031,0.9729784610236103
1032,0.9255642882462279
1033,0.9498190812543525
1034,0.9087151742212138
1035,0.9741369788932647
1036,0.9519269372499833
1037,0.8117402318648025
1038,0.94648649673029
1039,0.903597081718893
1040,0.9363831508490498
1041,0.919978162982221
1042,0.9363831508490498
1043,0.9435735001385298
1044,0.9311570216534909
1045,0.9377199979645633
1046,0.9730949988505674
1047,0.933488245386955
1048,0.9374067112607434
1049,0.9087151742212138
1050,0.9435735001385298
1051,0.9498190812543525
1052,0.9255642882462279
1053,0.9881125059686869
1054,0.9255642882462279
1055,0.9512890959005498
1056,0.9087151742212138
1057,0.903597081718893
1058,0.9255642882462279
1059,0.9255642882462279
1060,0.919978162982221
1061,0.9512890959005498
1062,0.9498190812543525
1063,0.9255642882462279
1064,0.9498190812543525
1065,0.9255642882462279
1066,0.986422250664362
1067,0.9752526443755035
1068,0.8118801332327324
1069,0.9255642882462279
1070,0.9832510235121469
1071,0.9363831508490498
1072,0.9900969810645028
1073,0.9087151742212138
1074,0.9604709924429322
1075,0.9477007159036361
1076,0.9311570216534909
1077,0.9079852251972923
1078,0.9849443297100549
1079,0.9449879953217757
1080,0.9087151742212138
1081,1
1082,0.9449879953217757
1083,0.9255642882462279
1084,0.9519269372499833
1085,0.9255642882462279
1086,0.9900969810645028
1087,0.9849443297100549
1088,0.9800315096643452
1089,0.9449879953217757
1090,1
1091,0.9544345736189461
1092,1
1093,0.9255642882462279
1094,0.9363831508490498
1095,1
1096,0.9955686671551012
1097,0.9741369788932647
1098,0.9255642882462279
1099,0.9544345736189461
1100,0.9255642882462279
1101,0.9087151742212138
1102,0.9519269372499833
1103,0.9900969810645028
1104,0.919978162982221
1105,0.9255642882462279
1106,0.9363831508490498
1107,0.9955686671551012
1108,0.986422250664362
1109,0.9578151786133393
1110,0.9311570216534909
1111,0.9881125059686869
1112,0.9363831508490498
1113,1
1114,0.9498190812543525
1115,0.9255642882462279
1116,0.9544345736189461
1117,0.9087151742212138
1118,0.9087151742212138
1119,0.9477007159036361
1120,0.9464322737791537
1121,0.8283342057174954
1122,0.9464322737791537
1123,0.9477007159036361
1124,0.9729784610236103
1125,0.9255642882462279
1126,0.9255642882462279
1127,0.9255642882462279
1128,0.9875525377368439
1129,0.9498190812543525
1130,0.9900969810645028
1131,0.9856364485373412
1132,0.9087151742212138
1133,0.9604709924429322
1134,0.9900969810645028
1135,0.9087151742212138
1136,0.9363831508490498
1137,0.986422250664362
1138,0.9604709924429322
1139,0.9900969810645028
1140,0.8598289284685168
1141,0.9377199979645633
1142,0.9512890959005498
1143,0.9120783283338083
1144,0.9363831508490498
1145,0.9519269372499833
1146,0.9900969810645028
1147,0.9255642882462279
1148,0.9087151742212138
1149,0.9512890959005498
1150,0.9255642882462279
1151,0.987793272945142
1152,0.9544345736189461
1153,0.9741369788932647
1154,0.9477007159036361
1155,0.9900969810645028
1156,0.933488245386955
1157,0.9311570216534909
1158,0.9512890959005498
1159,0.919978162982221
1160,0.9087151742212138
1161,0.9512890959005498
1162,0.9512890959005498
1163,0.8870751695479698
1164,0.9255642882462279
1165,0.9932227372100781
1166,0.993007583383814
1167,0.9900969810645028
1168,0.9363831508490498
1169,0.9607213756801105
1170,0.9881125059686869
1171,0.9512890959005498
1172,0.9544345736189461
1173,0.9477007159036361
1174,0.9900969810645028
1175,0.9519269372499833
1176,0.9637304824290688
1177,0.9363831508490498
1178,0.9832510235121469
1179,0.9932227372100781
1180,0.9255642882462279
1181,0.9498190812543525
1182,0.9477007159036361
1183,0.9498190812543525
1184,0.9449879953217757
1185,0.9604709924429322
1186,0.8763327107250896
1187,0.9213821930218317
1188,0.9255642882462279
1189,0.9498190812543525
1190,0.9498190812543525
1191,0.9741369788932647
1192,0.9363831508490498
1193,0.9604709924429322
1194,0.9498190812543525
1195,0.9255642882462279
1196,0.9464322737791537
1197,0.9213821930218317
1198,0.9477007159036361
1199,1
1200,0.9900969810645028
1201,0.9519269372499833
1202,0.9255642882462279
1203,0.9512890959005498
1204,0.9955686671551012
1205,0.9730949988505674
1206,0.9255642882462279
1207,0.9449879953217757
1208,0.9875525377368439
1209,0.9544345736189461
1210,0.9311570216534909
1211,0.9087151742212138
1212,0.9637304824290688
1213,0.9849443297100549
1214,0.9800315096643452
1215,0.9741369788932647
1216,0.94648649673029
1217,0.9519269372499833
1218,0.9311570216534909
1219,0.9498190812543525
1220,0.9853783680201567
1221,0.9637304824290688
1222,0.9498190812543525
1223,0.9477007159036361
1224,0.9449879953217757
1225,0.9903174864638745
1226,0.9255642882462279
1227,0.9363831508490498
1228,0.9255642882462279
1229,0.8283342057174954
1230,0.9519269372499833
1231,0.9932227372100781
1232,0.9988195199299645
1233,1
1234,0.9449879953217757
1235,0.9435735001385298
1236,0.9255642882462279
1237,0.9079852251972923
1238,0.9363831508490498
1239,0.9741369788932647
1240,0.933488245386955
1241,0.9519269372499833
1242,0.9788191246115004
1243,0.9973533842194379
1244,0.9900969810645028
1245,0.9519269372499833
1246,0.9477007159036361
1247,0.987793272945142
1248,0.9900969810645028
1249,0.9087151742212138
1250,0.9604709924429322
1251,0.9705983597140508
1252,0.972069355316964
1253,0.9311570216534909
1254,0.9255642882462279
1255,0.9120783283338083
1256,0.9604709924429322
1257,0.9255642882462279
1258,0.9498190812543525
1259,0.9449879953217757
1260,1
1261,0.9498190812543525
1262,0.9087151742212138
1263,0.9512890959005498
1264,0.9087151742212138
1265,0.9477007159036361
1266,0.9255642882462279
1267,1
1268,0.9752526443755035
1269,0.9519269372499833
1270,0.9741369788932647
1271,0.9087151742212138
1272,0.9504744951283037
1273,0.9498190812543525
1274,0.9846377333885717
1275,0.9519269372499833
1276,0.9512890959005498
1277,0.9363831508490498
1278,0.9788191246115004
1279,0.9875525377368439
1280,0.9544345736189461
1281,0.9120783283338083
1282,0.9800315096643452
1283,0.9087151742212138
1284,0.9311570216534909
